# timestamp[ns] w.x w.y w.z a.x a.y a.z
1650458756019217014 -0.024437 -0.022736 -0.022729 0.428163 -9.835776 -2.626983
1650458756024194002 -0.024437 -0.024481 -0.034946 0.430356 -9.851006 -2.696569
1650458756029170990 -0.017455 -0.022736 -0.036692 0.407065 -9.892637 -2.759185
1650458756034147978 -0.005238 -0.024481 -0.043673 0.376721 -9.942817 -2.812003
1650458756039124966 0.006979 -0.031463 -0.057636 0.331093 -9.966953 -2.815964
1650458756044101954 0.019197 -0.031463 -0.069853 0.320512 -9.963319 -2.829531
1650458756049078941 0.034904 -0.034953 -0.082070 0.336671 -9.922157 -2.817124
1650458756054055929 0.043631 -0.038444 -0.094287 0.333177 -9.855172 -2.788476
1650458756059032917 0.052358 -0.045425 -0.103014 0.339932 -9.784072 -2.741659
1650458756064009905 0.059339 -0.050661 -0.122213 0.358630 -9.713463 -2.690936
1650458756068986893 0.059339 -0.055897 -0.129194 0.411977 -9.644385 -2.631710
1650458756072860003 0.053906 -0.051823 -0.138702 0.484606 -9.605613 -2.596954
1650458756073963881 0.052358 -0.050661 -0.141411 0.505306 -9.594563 -2.587048
1650458756078939915 0.041886 -0.050661 -0.151883 0.605032 -9.589605 -2.529694
1650458756083916903 0.029668 -0.048916 -0.158865 0.679550 -9.576093 -2.511125
1650458756088893890 0.013961 -0.047171 -0.157119 0.774485 -9.612414 -2.517609
1650458756093870878 0.003489 -0.048916 -0.158865 0.873616 -9.675691 -2.544388
1650458756098847866 -0.003493 -0.045425 -0.153629 0.938445 -9.705903 -2.582455
1650458756103824854 -0.008729 -0.038444 -0.150138 0.980397 -9.748388 -2.656898
1650458756108801842 -0.010474 -0.033208 -0.137921 1.037659 -9.758315 -2.709556
1650458756113778830 -0.012219 -0.029717 -0.130939 1.061934 -9.769371 -2.732613
1650458756118756056 -0.006983 -0.031463 -0.113486 1.046246 -9.753254 -2.770141
1650458756123733044 -0.000002 -0.033208 -0.103014 0.999430 -9.739980 -2.774312
1650458756128710032 0.001743 -0.031463 -0.097778 0.967570 -9.764169 -2.765950
1650458756132820845 0.007509 -0.034346 -0.084804 0.927940 -9.748096 -2.742936
1650458756133687019 0.008725 -0.034953 -0.082070 0.919588 -9.744709 -2.738086
1650458756138664007 0.013961 -0.036699 -0.078580 0.860541 -9.748777 -2.727338
1650458756143640995 0.017451 -0.036699 -0.073344 0.819587 -9.718333 -2.698966
1650458756148617983 0.019197 -0.031463 -0.062872 0.761601 -9.646839 -2.668856
1650458756153594971 0.020942 -0.031463 -0.066362 0.749632 -9.557298 -2.656782
1650458756158571959 0.008725 -0.033208 -0.059381 0.730527 -9.513380 -2.637020
1650458756163548946 0.001743 -0.026227 -0.066362 0.739654 -9.472908 -2.607026
1650458756168525934 -0.008729 -0.026227 -0.064617 0.768719 -9.501258 -2.586958
1650458756173502922 -0.022691 -0.022736 -0.066362 0.798271 -9.543137 -2.606052
1650458756178478956 -0.034909 -0.012264 -0.066362 0.779022 -9.572130 -2.606999
1650458756183456898 -0.041890 -0.017500 -0.069853 0.738904 -9.622242 -2.676742
1650458756188432932 -0.052362 -0.014009 -0.075089 0.728208 -9.666140 -2.796101
1650458756192780972 -0.049312 -0.020108 -0.070515 0.684616 -9.684546 -2.874396
1650458756193409920 -0.048871 -0.020991 -0.069853 0.678310 -9.687209 -2.885722
1650458756198386908 -0.050617 -0.015755 -0.071598 0.647796 -9.737105 -2.936113
1650458756203363895 -0.041890 -0.019245 -0.078580 0.608335 -9.775857 -2.976459
1650458756208340883 -0.031418 -0.026227 -0.080325 0.597854 -9.796644 -3.005318
1650458756213317871 -0.019201 -0.040189 -0.087306 0.579694 -9.824307 -2.995186
1650458756218294859 -0.012219 -0.038444 -0.099523 0.608158 -9.835007 -2.963905
1650458756223271847 -0.005238 -0.038444 -0.108250 0.609720 -9.852622 -2.904640
1650458756228248835 -0.000002 -0.031463 -0.118722 0.639551 -9.872311 -2.843898
1650458756233226061 0.001743 -0.034953 -0.122213 0.667310 -9.898639 -2.769390
1650458756238203049 -0.001747 -0.038444 -0.123958 0.671098 -9.897636 -2.757925
1650458756243180037 -0.003493 -0.045425 -0.125703 0.723505 -9.887829 -2.731607
1650458756248157024 -0.005238 -0.045425 -0.122213 0.803370 -9.863950 -2.750283
1650458756252740860 -0.008453 -0.048640 -0.117390 0.875960 -9.851030 -2.764955
1650458756253134012 -0.008729 -0.048916 -0.116977 0.882186 -9.849921 -2.766213
1650458756258111000 -0.015710 -0.041935 -0.106505 0.952012 -9.841329 -2.757525
1650458756263087988 -0.013965 -0.048916 -0.092542 1.019686 -9.818878 -2.767535
1650458756268064976 -0.017455 -0.054152 -0.078580 1.065902 -9.823323 -2.786944
1650458756273041964 -0.015710 -0.047171 -0.064617 1.081950 -9.836074 -2.804285
1650458756278018951 -0.017455 -0.041935 -0.048909 1.070521 -9.854139 -2.807285
1650458756282995939 -0.015710 -0.038444 -0.040182 1.047688 -9.866381 -2.826125
1650458756287972927 -0.013965 -0.038444 -0.019238 1.006141 -9.893104 -2.841214
1650458756292949915 -0.012219 -0.043680 -0.015748 0.950036 -9.900682 -2.878497
1650458756297925949 -0.005238 -0.045425 -0.000040 0.863922 -9.853556 -2.898579
1650458756302903891 -0.000002 -0.047171 0.001706 0.797601 -9.840706 -2.915573
1650458756307880878 0.005234 -0.059388 0.005196 0.751391 -9.828210 -2.914135
1650458756312700987 0.010306 -0.069532 0.000124 0.731381 -9.818748 -2.901089
1650458756312856913 0.010470 -0.069860 -0.000040 0.730734 -9.818442 -2.900667
1650458756317834854 0.012215 -0.076841 -0.000040 0.752604 -9.818581 -2.874477
1650458756322811842 0.015706 -0.080332 -0.000040 0.790397 -9.820213 -2.864191
1650458756327787876 0.017451 -0.078587 -0.000040 0.860157 -9.821354 -2.849497
1650458756332764864 0.020942 -0.075096 -0.012257 0.927975 -9.799642 -2.833506
1650458756337741852 0.019197 -0.073351 -0.012257 0.990455 -9.726820 -2.862813
1650458756342718840 0.020942 -0.069860 -0.017493 1.060684 -9.663203 -2.861222
1650458756347695827 0.022687 -0.061133 -0.017493 1.123780 -9.616400 -2.864578
1650458756352673054 0.020942 -0.047171 -0.022729 1.163742 -9.603476 -2.864649
1650458756357650042 0.024433 -0.038444 -0.014002 1.198653 -9.610804 -2.814771
1650458756362627029 0.024433 -0.036699 -0.014002 1.213242 -9.645744 -2.795262
1650458756367604017 0.022687 -0.033208 -0.010512 1.212988 -9.681889 -2.783763
1650458756372581005 0.024433 -0.031463 -0.001785 1.199570 -9.670682 -2.790980
1650458756372660875 0.024320 -0.031351 -0.001757 1.198775 -9.670050 -2.791112
1650458756377557993 0.017451 -0.024481 -0.000040 1.150036 -9.631330 -2.799229
1650458756382534981 0.019197 -0.031463 0.005196 1.111801 -9.595165 -2.834539
1650458756387511969 0.013961 -0.031463 0.008687 1.102089 -9.555028 -2.869169
1650458756392488956 0.012215 -0.038444 0.013923 1.098109 -9.552928 -2.872155
1650458756397465944 0.010470 -0.040189 0.017414 1.107697 -9.599981 -2.888695
1650458756402442932 0.008725 -0.043680 0.019159 1.110943 -9.657408 -2.906720
1650458756407419920 0.013961 -0.040189 0.020904 1.100601 -9.704145 -2.926232
1650458756412396908 0.012215 -0.038444 0.024395 1.087071 -9.729630 -2.996258
1650458756417373896 0.020942 -0.040189 0.019159 1.063900 -9.706910 -3.042433
1650458756422350883 0.029668 -0.043680 0.026140 1.030909 -9.656981 -3.081754
1650458756427327871 0.038395 -0.043680 0.020904 0.991487 -9.595567 -3.103625
1650458756432304859 0.045376 -0.041935 0.022650 0.969947 -9.528794 -3.096573
1650458756432621002 0.045931 -0.042045 0.022650 0.970366 -9.526915 -3.094936
1650458756437281847 0.054103 -0.043680 0.022650 0.976536 -9.499229 -3.070797
1650458756442258835 0.054103 -0.034953 0.013923 0.984095 -9.494030 -2.993872
1650458756447234869 0.054103 -0.027972 0.013923 1.015321 -9.510386 -2.923342
1650458756452211857 0.052358 -0.017500 0.006942 1.049597 -9.540183 -2.876082
1650458756457188845 0.043631 -0.014009 0.001706 1.055596 -9.553266 -2.840100
1650458756462165833 0.036650 -0.007028 0.003451 1.043662 -9.546978 -2.848079
1650458756467144012 0.029668 -0.005283 -0.001785 1.005691 -9.537131 -2.856041
1650458756472120047 0.022687 -0.007028 0.001706 0.960090 -9.523640 -2.871113
1650458756477097034 0.013961 -0.010519 -0.000040 0.915823 -9.540213 -2.925558
1650458756482074022 0.017451 -0.019245 0.003451 0.865783 -9.558152 -2.981553
1650458756487051010 0.017451 -0.026227 0.005196 0.824650 -9.555631 -3.005527
1650458756492027998 0.024433 -0.026227 0.006942 0.790414 -9.542128 -3.017809
1650458756492580891 0.025596 -0.026808 0.006942 0.787022 -9.537062 -3.018700
1650458756497004986 0.034904 -0.031463 0.006942 0.759883 -9.496532 -3.025829
1650458756501981974 0.041886 -0.029717 -0.000040 0.763298 -9.440674 -2.981640
1650458756506958961 0.047122 -0.027972 -0.001785 0.770514 -9.379002 -2.921242
1650458756511935949 0.055848 -0.031463 -0.003530 0.779337 -9.331357 -2.856325
1650458756516912937 0.050612 -0.029717 -0.014002 0.833691 -9.329976 -2.776800
1650458756521889925 0.047122 -0.022736 -0.015748 0.898492 -9.355663 -2.706590
1650458756526866913 0.040140 -0.019245 -0.020984 0.953356 -9.362136 -2.666353
1650458756531843901 0.033159 -0.014009 -0.024474 1.008412 -9.334744 -2.655600
1650458756536820889 0.020942 -0.003537 -0.019238 1.032676 -9.331353 -2.639933
1650458756541797876 0.012215 -0.000047 -0.015748 1.032850 -9.359696 -2.610912
1650458756546774864 0.003489 0.005189 -0.005276 1.053056 -9.386351 -2.622445
1650458756551751852 -0.005238 0.001699 -0.000040 1.066817 -9.412593 -2.646495
1650458756552541971 -0.006069 0.001422 0.001069 1.063353 -9.419069 -2.649042
1650458756556728840 -0.010474 -0.000047 0.006942 1.044995 -9.453388 -2.662536
1650458756561705828 -0.022691 -0.005283 0.017414 1.004598 -9.517793 -2.699917
1650458756566683054 -0.019201 -0.010519 0.020904 0.947538 -9.592086 -2.756587
1650458756571660042 -0.022691 -0.014009 0.026140 0.882915 -9.642662 -2.817431
1650458756576635838 -0.020946 -0.008773 0.026140 0.839867 -9.671439 -2.849575
1650458756581614017 -0.015710 -0.010519 0.017414 0.809589 -9.717698 -2.871848
1650458756586590052 -0.008729 -0.015755 0.012178 0.779378 -9.753983 -2.908168
1650458756591567039 -0.001747 -0.014009 -0.000040 0.767006 -9.762824 -2.942229
1650458756596544027 -0.000002 -0.010519 -0.007021 0.766762 -9.793003 -2.954619
1650458756601521015 0.006979 -0.005283 -0.015748 0.796706 -9.819816 -2.942680
1650458756606498003 0.015706 -0.005283 -0.017493 0.834504 -9.800564 -2.922198
1650458756611474991 0.022687 -0.008773 -0.022729 0.852306 -9.767829 -2.920155
1650458756612501860 0.023047 -0.008413 -0.022009 0.851805 -9.765480 -2.919612
1650458756616451979 0.024433 -0.007028 -0.019238 0.849878 -9.756446 -2.917522
1650458756621428967 0.031414 -0.014009 -0.014002 0.852676 -9.737793 -2.919888
1650458756626405954 0.031414 -0.015755 -0.008766 0.856413 -9.714914 -2.929455
1650458756631382942 0.036650 -0.019245 -0.003530 0.830709 -9.694288 -2.945785
1650458756636359930 0.036650 -0.024481 -0.000040 0.830039 -9.693930 -2.946121
1650458756641336918 0.045376 -0.031463 -0.000040 0.843142 -9.724226 -2.943051
1650458756646313906 0.045376 -0.038444 -0.000040 0.846220 -9.751123 -2.950026
1650458756651290894 0.048867 -0.036699 -0.003530 0.866355 -9.765489 -2.953211
1650458756656267881 0.054103 -0.031463 -0.010512 0.909856 -9.770959 -2.952834
1650458756661244869 0.059339 -0.031463 -0.017493 0.959777 -9.759595 -2.945301
1650458756666221857 0.068066 -0.024481 -0.022729 1.030788 -9.716665 -2.968729
1650458756671198845 0.071556 -0.022736 -0.031456 1.117978 -9.655360 -2.985639
1650458756672461987 0.074215 -0.020964 -0.033671 1.135470 -9.636705 -2.982333
1650458756676175833 0.082028 -0.015755 -0.040182 1.186892 -9.581864 -2.972615
1650458756681153059 0.082028 -0.003537 -0.036692 1.254255 -9.533783 -2.951434
1650458756686130047 0.085519 0.001699 -0.033201 1.302674 -9.487108 -2.894361
1650458756691107035 0.087264 0.005189 -0.027965 1.313482 -9.464455 -2.824536
1650458756696084023 0.083774 0.001699 -0.012257 1.291577 -9.436082 -2.762343
1650458756701061010 0.078538 -0.000047 -0.010512 1.261752 -9.433302 -2.732878
1650458756706037045 0.071556 -0.007028 0.005196 1.209338 -9.424289 -2.705967
1650458756711014986 0.071556 -0.017500 0.013923 1.164922 -9.410774 -2.676499
1650458756715991974 0.061084 -0.024481 0.020904 1.102087 -9.397796 -2.685481
1650458756720968008 0.061084 -0.029717 0.019159 1.032024 -9.438797 -2.698871
1650458756725944996 0.050612 -0.033208 0.026140 0.985493 -9.472936 -2.709731
1650458756730922937 0.054103 -0.038444 0.019159 0.921699 -9.499761 -2.720673
1650458756732421875 0.054629 -0.038444 0.017056 0.915068 -9.503811 -2.726172
1650458756735899925 0.055848 -0.038444 0.012178 0.899681 -9.513208 -2.738932
1650458756740875959 0.057594 -0.043680 -0.001785 0.913618 -9.540754 -2.758985
1650458756745852947 0.059339 -0.048916 -0.008766 0.957962 -9.525470 -2.786217
1650458756750829935 0.068066 -0.041935 -0.022729 1.032398 -9.523051 -2.758136
1650458756755806923 0.069811 -0.038444 -0.029710 1.103824 -9.526937 -2.758874
1650458756760783911 0.069811 -0.034953 -0.041928 1.173715 -9.512798 -2.726433
1650458756765760899 0.068066 -0.022736 -0.041928 1.235586 -9.452372 -2.676956
1650458756770737886 0.062830 -0.010519 -0.048909 1.304108 -9.426728 -2.626324
1650458756775714874 0.050612 0.003444 -0.045418 1.390971 -9.434770 -2.567455
1650458756780691862 0.038395 0.010425 -0.043673 1.472114 -9.430519 -2.532789
1650458756785668850 0.022687 0.024388 -0.033201 1.508677 -9.395665 -2.510839
1650458756790645838 0.010470 0.031369 -0.027965 1.477588 -9.353414 -2.490760
1650458756792382002 0.001947 0.032587 -0.025530 1.469820 -9.354955 -2.502338
1650458756795623064 -0.013965 0.034860 -0.020984 1.455319 -9.357831 -2.523951
1650458756800600052 -0.022691 0.038351 -0.014002 1.408131 -9.420529 -2.573816
1650458756805577040 -0.040145 0.031369 -0.000040 1.348593 -9.507569 -2.643038
1650458756810554028 -0.048871 0.027879 0.005196 1.279049 -9.587463 -2.723245
1650458756815531015 -0.048871 0.013916 0.012178 1.199755 -9.621876 -2.840147
1650458756820508003 -0.034909 0.008680 0.013923 1.110678 -9.623786 -2.950928
1650458756825484991 -0.022691 -0.000047 0.015668 1.058199 -9.595369 -3.004836
1650458756830461979 -0.010474 -0.003537 0.005196 1.036533 -9.573804 -3.007905
1650458756835438967 -0.000002 -0.005283 0.001706 1.016723 -9.561491 -2.989223
1650458756840415955 0.017451 -0.007028 -0.003530 0.997079 -9.537984 -2.912684
1650458756845392942 0.026178 -0.003537 -0.015748 0.977190 -9.551256 -2.814745
1650458756850369930 0.031414 -0.005283 -0.027965 0.938548 -9.505959 -2.677083
1650458756852341890 0.030031 -0.006666 -0.029348 0.953591 -9.500774 -2.633327
1650458756855346918 0.027923 -0.008773 -0.031456 0.976513 -9.492872 -2.566650
1650458756860323906 0.017451 -0.019245 -0.033201 1.035753 -9.523092 -2.515700
1650458756865300894 0.001743 -0.022736 -0.029710 1.065793 -9.562399 -2.466347
1650458756870276928 -0.010474 -0.022736 -0.027965 1.066039 -9.552273 -2.456214
1650458756875253916 -0.026182 -0.031463 -0.019238 1.066784 -9.515446 -2.515573
1650458756880230904 -0.038399 -0.036699 -0.015748 1.125727 -9.542896 -2.613652
1650458756885207891 -0.048871 -0.034953 -0.001785 1.153752 -9.595169 -2.663408
1650458756890184879 -0.050617 -0.034953 0.001706 1.123421 -9.606050 -2.705335
1650458756895161867 -0.055853 -0.034953 0.008687 1.085735 -9.648865 -2.804703
1650458756900138855 -0.048871 -0.040189 0.008687 1.113619 -9.723000 -2.881167
1650458756905115843 -0.041890 -0.036699 0.006942 1.111582 -9.787878 -2.882067
1650458756910092831 -0.029673 -0.033208 0.005196 1.083021 -9.767554 -2.880332
1650458756912302017 -0.023475 -0.032433 0.003647 1.081549 -9.766378 -2.867422
1650458756915070057 -0.015710 -0.031463 0.001706 1.079706 -9.764904 -2.851248
1650458756920047045 -0.006983 -0.047171 -0.000040 1.170972 -9.749785 -2.828819
1650458756925024033 -0.000002 -0.048916 -0.003530 1.278294 -9.742286 -2.784758
1650458756930001020 -0.000002 -0.052407 -0.005276 1.357440 -9.714507 -2.706858
1650458756934978008 -0.000002 -0.055897 -0.000040 1.431136 -9.696853 -2.662844
1650458756939954996 -0.005238 -0.061133 0.005196 1.533731 -9.682120 -2.678386
1650458756944931984 -0.006983 -0.057643 0.010432 1.567312 -9.654718 -2.666674
1650458756949908972 -0.017455 -0.036699 0.013923 1.546378 -9.637705 -2.651429
1650458756954885960 -0.027927 -0.022736 0.019159 1.515063 -9.660475 -2.674326
1650458756959862947 -0.036654 -0.010519 0.024395 1.472210 -9.708094 -2.712490
1650458756964839935 -0.045381 -0.007028 0.024395 1.406698 -9.737189 -2.738836
1650458756969816923 -0.048871 -0.000047 0.027886 1.311477 -9.713005 -2.796119
1650458756972262859 -0.048871 -0.000904 0.027886 1.280995 -9.698874 -2.813517
1650458756974793911 -0.048871 -0.001792 0.027886 1.249453 -9.684252 -2.831519
1650458756979769945 -0.048871 -0.003537 0.020904 1.229547 -9.679998 -2.843149
1650458756984746933 -0.045381 -0.005283 0.024395 1.209361 -9.712450 -2.853780
1650458756989724874 -0.043635 -0.005283 0.022650 1.189129 -9.758222 -2.825229
1650458756994700909 -0.038399 -0.010519 0.027886 1.168907 -9.794135 -2.845750
1650458756999677896 -0.029673 -0.017500 0.029631 1.146963 -9.811708 -2.864189
1650458757004654884 -0.024437 -0.019245 0.027886 1.118953 -9.815064 -2.882134
1650458757009631872 -0.015710 -0.033208 0.029631 1.103172 -9.789819 -2.919559
1650458757014608860 -0.005238 -0.034953 0.024395 1.107666 -9.746141 -2.909006
1650458757019585848 0.008725 -0.041935 0.013923 1.129927 -9.724642 -2.892157
1650458757024562836 0.010470 -0.040189 0.005196 1.164551 -9.694811 -2.845108
1650458757029540062 0.020942 -0.038444 0.001706 1.214712 -9.662693 -2.777028
1650458757032222986 0.025646 -0.041267 -0.002058 1.240490 -9.642621 -2.744422
1650458757034517050 0.029668 -0.043680 -0.005276 1.262532 -9.625458 -2.716542
1650458757039494038 0.026178 -0.043680 -0.014002 1.302732 -9.590449 -2.653752
1650458757044471025 0.027923 -0.036699 -0.017493 1.342999 -9.547714 -2.585858
1650458757049448013 0.019197 -0.036699 -0.017493 1.375356 -9.527390 -2.530888
1650458757054425001 0.013961 -0.022736 -0.017493 1.385572 -9.501180 -2.490774
1650458757059401989 0.003489 -0.010519 -0.024474 1.395777 -9.476642 -2.450678
1650458757064378977 -0.010474 -0.000047 -0.020984 1.400074 -9.492958 -2.425081
1650458757069355965 -0.022691 0.001699 -0.022729 1.387182 -9.499752 -2.435221
1650458757074332952 -0.031418 0.005189 -0.017493 1.364212 -9.510977 -2.454280
1650458757079309940 -0.043635 0.001699 -0.019238 1.339979 -9.548406 -2.503668
1650458757084286928 -0.055853 -0.001792 -0.014002 1.329653 -9.583530 -2.573648
1650458757089263916 -0.059343 -0.005283 -0.014002 1.322422 -9.625691 -2.643685
1650458757092182875 -0.060367 -0.003236 -0.012979 1.322166 -9.652443 -2.682871
1650458757094240904 -0.061089 -0.001792 -0.012257 1.321985 -9.671306 -2.710503
1650458757099217892 -0.054107 -0.010519 -0.007021 1.305204 -9.705829 -2.764079
1650458757104194880 -0.048871 -0.012264 -0.000040 1.258739 -9.698337 -2.807463
1650458757109171867 -0.038399 -0.014009 -0.001785 1.218968 -9.681029 -2.840133
1650458757114147902 -0.027927 -0.024481 0.005196 1.175663 -9.675616 -2.837025
1650458757119124889 -0.020946 -0.031463 0.003451 1.132924 -9.689311 -2.809953
1650458757124102831 -0.010474 -0.031463 -0.000040 1.091963 -9.714887 -2.758490
1650458757129080057 -0.006983 -0.034953 -0.000040 1.039574 -9.725780 -2.726923
1650458757134055853 -0.005238 -0.034953 -0.005276 1.022611 -9.713687 -2.695797
1650458757139034033 -0.008729 -0.034953 -0.010512 1.034927 -9.706589 -2.653685
1650458757144009829 -0.010474 -0.034953 -0.019238 1.038946 -9.701538 -2.619924
